+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                         URI                          |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AF82DEP3YKDEX6EKNCBJ9/status   | 0.116 | 0.172 | 0.288   | 0.144 | 0.172 | 0.172 | 0.172 | 0.028  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/app/rides/01K09AE23ECCWNBBCBBZ71F7TR/evaluation | 0.144 | 0.144 | 0.144   | 0.144 | 0.144 | 0.144 | 0.144 | 0.000  | 30.000     | 30.000     | 30.000      | 30.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEMQAS6JR60RFS8X776PB/status   | 0.032 | 0.244 | 0.276   | 0.138 | 0.244 | 0.244 | 0.244 | 0.106  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE20KENXQJX31AHBY1S0R/status   | 0.036 | 0.240 | 0.276   | 0.138 | 0.240 | 0.240 | 0.240 | 0.102  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEN7SWGFGAHF0JW93ZMX2/status   | 0.136 | 0.136 | 0.136   | 0.136 | 0.136 | 0.136 | 0.136 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AFPF0HM70GM1BP5P36HWK/status   | 0.124 | 0.124 | 0.124   | 0.124 | 0.124 | 0.124 | 0.124 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/app/rides/01K09AE260NYVRBQBZ8KK5C5G2/evaluation | 0.116 | 0.116 | 0.116   | 0.116 | 0.116 | 0.116 | 0.116 | 0.000  | 30.000     | 30.000     | 30.000      | 30.000     |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE1KFGAKPJVS53TV8TC04/status   | 0.088 | 0.120 | 0.208   | 0.104 | 0.120 | 0.120 | 0.120 | 0.016  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEN1VGH72W13CX2NVVH20/status   | 0.076 | 0.108 | 0.184   | 0.092 | 0.108 | 0.108 | 0.108 | 0.016  | 0.000      | 0.000      | 0.000       | 0.000      |
| 165   | 0   | 165  | 0   | 0   | 0   | GET    | /api/owner/chairs                                    | 0.004 | 0.324 | 13.899  | 0.084 | 0.184 | 0.220 | 0.292 | 0.065  | 661.000    | 18992.000  | 151083.000  | 915.655    |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE18GKCY7V566BSTPE8X4/status   | 0.056 | 0.112 | 0.168   | 0.084 | 0.112 | 0.112 | 0.112 | 0.028  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE23ECCWNBBCBBZ71F7TR/status   | 0.056 | 0.092 | 0.148   | 0.074 | 0.092 | 0.092 | 0.092 | 0.018  | 0.000      | 0.000      | 0.000       | 0.000      |
