+-------+-----+------+-----+-----+-----+--------+----------------------------------------------------+--------+--------+----------+--------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                        URI                         |  MIN   |  MAX   |   SUM    |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-qjNoFN43.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 2937.000   | 2937.000   | 2937.000    | 2937.000   |
| 29    | 0   | 11   | 18  | 0   | 0   | GET    | /images/house2.svg                                 | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 6430.000   | 70730.000   | 2438.966   |
| 46    | 0   | 16   | 30  | 0   | 0   | GET    | /assets/button-CS9qg6Tt.js                         | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 843.000    | 13488.000   | 293.217    |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /assets/root-JpS3BGeV.js                           | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 27925.000  | 446800.000  | 6981.250   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-C7CZBETH.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 2244.000   | 2244.000   | 2244.000    | 2244.000   |
| 36    | 0   | 6    | 30  | 0   | 0   | GET    | /assets/owner-context-DCgOhQtd.js                  | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 1077.000   | 6462.000    | 179.500    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-CNt_mqIX.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 26045.000  | 26045.000  | 26045.000   | 26045.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-Ckv8UtcK.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 1148.000   | 1148.000   | 1148.000    | 1148.000   |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /assets/route-j6B5sfAw.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 3490.000   | 3490.000   | 38390.000   | 3490.000   |
| 29    | 0   | 11   | 18  | 0   | 0   | GET    | /images/buildings5.svg                             | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 9858.000   | 108438.000  | 3739.241   |
| 36    | 0   | 6    | 30  | 0   | 0   | GET    | /owner                                             | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 705.000    | 4230.000    | 117.500    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/simulator-context-fn0s3fwv.js              | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 2970.000   | 2970.000   | 2970.000    | 2970.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-Bu9MIazC.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 10479.000  | 10479.000  | 10479.000   | 10479.000  |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /assets/colors-DB9lnfSt.js                         | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 5678.000   | 90848.000   | 1419.500   |
| 29    | 0   | 11   | 18  | 0   | 0   | GET    | /images/house1.svg                                 | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 2903.000   | 31933.000   | 1101.138   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-BkJsE9q1.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 1496.000   | 1496.000   | 1496.000    | 1496.000   |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /assets/route-BbZUnrjQ.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 1029.000   | 1029.000   | 11319.000   | 1029.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/manifest-2155a205.js                       | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 9192.000   | 9192.000   | 9192.000    | 9192.000   |
| 29    | 0   | 11   | 18  | 0   | 0   | GET    | /assets/frame-CJ9SHS1U.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 344.000    | 3784.000    | 130.483    |
| 36    | 0   | 6    | 30  | 0   | 0   | GET    | /assets/account-switch-C7WpOYxZ.js                 | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 553.000    | 3318.000    | 92.167     |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /favicon.ico                                       | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 16958.000  | 271328.000  | 4239.500   |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /favicon-128x128.png                               | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 783.000    | 783.000    | 783.000     | 783.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /images/top-bg.png                                 | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 549793.000 | 549793.000 | 549793.000  | 549793.000 |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-BE5HJ0d6.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 3303.000   | 3303.000   | 3303.000    | 3303.000   |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /favicon-32x32.png                                 | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 336.000    | 5376.000    | 84.000     |
| 29    | 0   | 11   | 18  | 0   | 0   | GET    | /images/buildings2.svg                             | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 23825.000  | 262075.000  | 9037.069   |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /assets/get-cookie-value-B3QhECDc.js               | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 110.000    | 1760.000    | 27.500     |
